path_id,timestamp,goal_x,goal_y,type,point_index,x,y
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,26,-0.0328890248073499,0.49661191324311105
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,27,-0.026736680965672832,0.5208436335748949
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,28,-0.020548097499432316,0.5450654356936404
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,29,-0.014173356803855341,0.5692391726261228
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,30,-0.007786409076846468,0.5934090948612827
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,31,-0.0014135757299307272,0.6175835947332295
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,32,0.004977568164132862,0.641752754028925
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,33,0.011361845603016008,0.6659234392035493
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,34,0.017769011225833964,0.6900887838019223
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,35,0.02417503243945518,0.7142541284002952
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,36,0.030735548894636366,0.738377511328121
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,37,0.037281188030259926,0.7625054718927338
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,38,0.04383865272758314,0.7866303806994885
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,39,0.050388488030261414,0.8107568153851723
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,40,0.05695281918276507,0.8348801983129981
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,41,0.0635137171076785,0.8590035812408239
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,42,0.07009178117054304,0.8831223865318627
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,43,0.07666908229394309,0.907241954762366
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,44,0.08334823583585305,0.9313332942326831
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,45,0.09001785263445683,0.9554269225213936
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,46,0.09669700617636678,0.9795182619917107
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,47,0.10337005620256079,1.0036111273409567
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,48,0.1100553132601867,1.0277009409323448
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,49,0.11662803674679978,1.0518212721023126
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,50,0.12329460178754559,1.075916426269952
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,51,0.13000007674098057,1.1000001363456242
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,52,0.15875068752096055,1.1500001370906823
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,real,0,-0.1422,-0.1297
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,real,1,-0.1326,-0.0751
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,real,2,-0.1361,0.2032
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,real,3,-0.1261,0.7008
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,real,4,0.0257,1.0334
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,real,5,0.0677,1.0707
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,real,6,0.1329,1.0566
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,0,0.18000007748603863,1.0500001356005662
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,1,0.17572570913621277,1.0801850725737943
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,2,0.17352920641793546,1.105088942573797
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,3,0.1704919444097861,1.1299035486564541
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,4,0.16665435890338287,1.1546067655772951
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,5,0.16167579742782934,1.1791062776611163
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,6,0.15564895712806148,1.2033692785109444
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,7,0.14822097850175098,1.2272401284760228
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,8,0.13958107053609226,1.250699754069739
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,9,0.1294847111327151,1.2735703903968663
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,10,0.11923271207858122,1.2963715992327245
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,11,0.10897499097846364,1.3191705192501892
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,12,0.09852348325436466,1.3418809382897727
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,13,0.0880101774336417,1.3645623656297055
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,14,0.07731529202036924,1.3871598696285439
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,15,0.06664977977647979,1.4097703435982787
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,16,0.05587554865889999,1.432328937684428
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,17,0.045093306676943,1.4548844800127192
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,18,0.034184416743880064,1.477378987183851
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,19,0.02320152168276124,1.4998376362001515
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,20,0.01222511160709061,1.5222985740348456
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,21,0.0011823257980090318,1.544727468412031
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,22,-0.009874192921433433,1.5671502592735003
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,23,-0.0210333269988503,1.589521170251384
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,24,-0.03238510329105182,1.6117951879172772
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,25,-0.04395469880036629,1.6339570534818897
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,26,-0.05558532946684025,1.6560868755889935
3,2026-04-07 10:06:34,-0.6912493251450265,2.5199998523294873,global,27,-0.06736969243540969,1.6781350631733964
